sensor_id,day,week,time,temperature,humidity,light
seZDwgOPZH,Friday,3,18:01:18,24,74,633
seZDwgOPZH,Friday,3,19:01:45,23,65,675
seZDwgOPZH,Friday,3,20:04:35,23,66,689
seZDwgOPZH,Friday,3,21:05:14,21,76,738
seZDwgOPZH,Friday,3,22:02:45,19,78,719
seZDwgOPZH,Friday,3,23:00:31,19,74,714
seZDwgOPZH,Saturday,3,00:02:41,28,82,616
seZDwgOPZH,Saturday,3,01:01:39,29,85,600
seZDwgOPZH,Saturday,3,02:05:37,30,82,612
seZDwgOPZH,Saturday,3,03:03:45,27,82,637
seZDwgOPZH,Saturday,3,04:04:08,25,83,655
seZDwgOPZH,Saturday,3,05:05:39,24,85,664
seZDwgOPZH,Saturday,3,06:00:50,25,79,659
seZDwgOPZH,Saturday,3,07:02:22,25,74,622
seZDwgOPZH,Saturday,3,08:00:41,26,65,600
seZDwgOPZH,Saturday,3,09:05:08,26,65,636
seZDwgOPZH,Saturday,3,10:02:57,26,66,620
seZDwgOPZH,Saturday,3,11:01:25,28,75,600
seZDwgOPZH,Saturday,3,12:01:05,30,82,600
seZDwgOPZH,Saturday,3,13:03:11,28,82,600
seZDwgOPZH,Saturday,3,14:01:39,27,85,632
seZDwgOPZH,Saturday,3,15:01:02,24,76,641
seZDwgOPZH,Saturday,3,16:00:08,21,76,683
seZDwgOPZH,Saturday,3,17:05:35,21,76,704
seZDwgOPZH,Saturday,3,18:00:39,23,69,678
seZDwgOPZH,Saturday,3,19:04:57,23,65,656
seZDwgOPZH,Saturday,3,20:02:57,22,67,633
seZDwgOPZH,Saturday,3,21:02:35,21,70,606
seZDwgOPZH,Saturday,3,22:00:23,20,66,600
seZDwgOPZH,Saturday,3,23:03:46,17,65,610
seZDwgOPZH,Sunday,3,00:02:44,17,73,788
seZDwgOPZH,Sunday,3,01:02:41,18,79,831
seZDwgOPZH,Sunday,3,02:00:34,20,82,869
seZDwgOPZH,Sunday,3,03:00:52,21,79,898
seZDwgOPZH,Sunday,3,04:04:08,21,69,930
seZDwgOPZH,Sunday,3,05:00:18,24,79,974
seZDwgOPZH,Sunday,3,06:05:12,27,81,1000
seZDwgOPZH,Sunday,3,07:02:16,27,85,988
seZDwgOPZH,Sunday,3,08:03:47,29,80,947
seZDwgOPZH,Sunday,3,09:00:42,30,79,961
seZDwgOPZH,Sunday,3,10:03:44,28,72,974
seZDwgOPZH,Sunday,3,11:05:33,27,66,999
seZDwgOPZH,Sunday,3,12:03:56,26,65,1000
seZDwgOPZH,Sunday,3,13:04:16,26,74,969
seZDwgOPZH,Sunday,3,14:03:17,24,75,929
seZDwgOPZH,Sunday,3,15:01:28,26,83,918
seZDwgOPZH,Sunday,3,16:02:08,26,85,889
seZDwgOPZH,Sunday,3,17:03:43,27,85,876
seZDwgOPZH,Sunday,3,18:02:42,27,83,881
seZDwgOPZH,Sunday,3,19:03:07,28,73,861
seZDwgOPZH,Sunday,3,20:01:40,30,65,841
seZDwgOPZH,Sunday,3,21:05:43,30,73,819
seZDwgOPZH,Sunday,3,22:00:37,27,69,792
seZDwgOPZH,Sunday,3,23:00:53,26,65,751
seZDwgOPZH,Monday,4,00:00:26,28,66,845
seZDwgOPZH,Monday,4,01:01:26,28,74,847
seZDwgOPZH,Monday,4,02:05:36,27,82,882
seZDwgOPZH,Monday,4,03:02:30,24,84,866
seZDwgOPZH,Monday,4,04:01:19,23,85,822
seZDwgOPZH,Monday,4,05:04:23,22,77,775
seZDwgOPZH,Monday,4,06:01:09,22,68,788
seZDwgOPZH,Monday,4,07:01:10,24,65,817
seZDwgOPZH,Monday,4,08:05:14,25,71,862
seZDwgOPZH,Monday,4,09:01:59,23,80,912
seZDwgOPZH,Monday,4,10:04:25,25,85,917
seZDwgOPZH,Monday,4,11:00:08,27,80,877
seZDwgOPZH,Monday,4,12:03:20,27,73,851
seZDwgOPZH,Monday,4,13:01:58,26,75,821
seZDwgOPZH,Monday,4,14:00:33,25,85,783
seZDwgOPZH,Monday,4,15:00:59,23,85,807
seZDwgOPZH,Monday,4,16:05:37,23,85,848
seZDwgOPZH,Monday,4,17:03:13,24,75,852
seZDwgOPZH,Monday,4,18:00:43,25,72,826
seZDwgOPZH,Monday,4,19:05:09,27,65,811
seZDwgOPZH,Monday,4,20:03:12,29,70,812
seZDwgOPZH,Monday,4,21:03:45,30,77,842
seZDwgOPZH,Monday,4,22:03:29,29,77,848
seZDwgOPZH,Monday,4,23:01:11,29,82,835
seZDwgOPZH,Tuesday,4,00:05:59,14,67,687
seZDwgOPZH,Tuesday,4,01:02:13,13,65,680
seZDwgOPZH,Tuesday,4,02:04:09,15,67,720
seZDwgOPZH,Tuesday,4,03:00:22,18,76,726
seZDwgOPZH,Tuesday,4,04:02:29,19,78,688
seZDwgOPZH,Tuesday,4,05:05:28,20,82,687
seZDwgOPZH,Tuesday,4,06:02:44,17,82,651
seZDwgOPZH,Tuesday,4,07:03:26,17,78,642
seZDwgOPZH,Tuesday,4,08:01:46,16,75,652
seZDwgOPZH,Tuesday,4,09:04:36,14,79,658
seZDwgOPZH,Tuesday,4,10:03:55,13,85,707
seZDwgOPZH,Tuesday,4,11:03:58,14,79,677
seZDwgOPZH,Tuesday,4,12:01:30,17,78,653
seZDwgOPZH,Tuesday,4,13:04:40,17,78,605
seZDwgOPZH,Tuesday,4,14:02:29,17,72,600
seZDwgOPZH,Tuesday,4,15:04:49,17,72,630
seZDwgOPZH,Tuesday,4,16:01:02,17,74,674
seZDwgOPZH,Tuesday,4,17:05:50,18,72,705
seZDwgOPZH,Tuesday,4,18:03:43,15,75,754
seZDwgOPZH,Tuesday,4,19:00:27,13,77,760
seZDwgOPZH,Tuesday,4,20:02:58,16,83,792
seZDwgOPZH,Tuesday,4,21:03:40,16,85,789
seZDwgOPZH,Tuesday,4,22:01:23,13,85,810
seZDwgOPZH,Tuesday,4,23:02:21,13,83,797
seZDwgOPZH,Wednesday,4,00:01:09,21,76,984
seZDwgOPZH,Wednesday,4,01:00:08,21,80,981
seZDwgOPZH,Wednesday,4,02:03:13,24,82,978
seZDwgOPZH,Wednesday,4,03:00:50,27,85,934
seZDwgOPZH,Wednesday,4,04:05:04,28,81,893
seZDwgOPZH,Wednesday,4,05:03:21,27,74,902
seZDwgOPZH,Wednesday,4,06:02:16,25,73,927
seZDwgOPZH,Wednesday,4,07:05:15,25,75,955
seZDwgOPZH,Wednesday,4,08:00:15,22,85,1000
seZDwgOPZH,Wednesday,4,09:02:38,19,85,988
seZDwgOPZH,Wednesday,4,10:04:51,22,75,992
seZDwgOPZH,Wednesday,4,11:05:03,21,67,967
seZDwgOPZH,Wednesday,4,12:05:38,19,65,988
seZDwgOPZH,Wednesday,4,13:03:43,17,72,1000
seZDwgOPZH,Wednesday,4,14:05:35,17,81,995
seZDwgOPZH,Wednesday,4,15:05:55,15,85,961
seZDwgOPZH,Wednesday,4,16:03:46,16,85,936
seZDwgOPZH,Wednesday,4,17:02:18,14,78,935
seZDwgOPZH,Wednesday,4,18:00:39,13,70,946
seZDwgOPZH,Wednesday,4,19:04:35,13,68,981
seZDwgOPZH,Wednesday,4,20:05:59,13,67,992
seZDwgOPZH,Wednesday,4,21:00:16,16,65,981
seZDwgOPZH,Wednesday,4,22:04:27,16,74,932
seZDwgOPZH,Wednesday,4,23:02:11,15,79,930
seZDwgOPZH,Thursday,4,00:02:24,27,76,876
seZDwgOPZH,Thursday,4,01:00:42,29,69,863
seZDwgOPZH,Thursday,4,02:05:19,29,65,823
seZDwgOPZH,Thursday,4,03:00:20,30,74,786
seZDwgOPZH,Thursday,4,04:04:31,30,74,815
seZDwgOPZH,Thursday,4,05:00:08,27,65,845
seZDwgOPZH,Thursday,4,06:03:27,24,66,800
seZDwgOPZH,Thursday,4,07:02:30,22,69,799
seZDwgOPZH,Thursday,4,08:05:27,21,65,793
seZDwgOPZH,Thursday,4,09:05:08,21,69,780
seZDwgOPZH,Thursday,4,10:01:39,24,65,781
seZDwgOPZH,Thursday,4,11:04:40,22,69,797
seZDwgOPZH,Thursday,4,12:03:30,25,67,819
seZDwgOPZH,Thursday,4,13:02:53,28,67,820
seZDwgOPZH,Thursday,4,14:04:01,28,66,777
seZDwgOPZH,Thursday,4,15:02:07,30,65,775
seZDwgOPZH,Thursday,4,16:02:38,30,68,782
seZDwgOPZH,Thursday,4,17:05:28,29,72,805
seZDwgOPZH,Thursday,4,18:00:11,26,81,775
seZDwgOPZH,Thursday,4,19:02:45,24,82,767
seZDwgOPZH,Thursday,4,20:04:43,21,81,811
seZDwgOPZH,Thursday,4,21:02:24,24,80,817
seZDwgOPZH,Thursday,4,22:02:07,27,83,834
seZDwgOPZH,Thursday,4,23:03:59,25,84,834
seZDwgOPZH,Friday,4,00:05:17,28,69,867
seZDwgOPZH,Friday,4,01:03:04,28,78,917
seZDwgOPZH,Friday,4,02:04:24,25,81,921
seZDwgOPZH,Friday,4,03:03:10,22,81,961
seZDwgOPZH,Friday,4,04:04:01,22,72,970
seZDwgOPZH,Friday,4,05:02:17,24,68,1000
seZDwgOPZH,Friday,4,06:03:06,24,65,961
seZDwgOPZH,Friday,4,07:01:56,22,71,938
seZDwgOPZH,Friday,4,08:03:52,21,80,945
seZDwgOPZH,Friday,4,09:01:02,20,85,978
seZDwgOPZH,Friday,4,10:05:05,21,80,994
seZDwgOPZH,Friday,4,11:00:40,23,73,973
seZDwgOPZH,Friday,4,12:00:32,26,65,1000
seZDwgOPZH,Friday,4,13:00:51,28,65,982
seZDwgOPZH,Friday,4,14:04:47,28,67,962
seZDwgOPZH,Friday,4,15:05:10,27,68,947
seZDwgOPZH,Friday,4,16:04:54,26,78,913
seZDwgOPZH,Friday,4,17:00:42,29,78,872
seZDwgOPZH,Friday,4,18:00:11,30,69,897
seZDwgOPZH,Friday,4,19:05:38,27,66,911
seZDwgOPZH,Friday,4,20:02:59,26,65,951
seZDwgOPZH,Friday,4,21:01:02,23,66,980
seZDwgOPZH,Friday,4,22:03:09,25,75,1000
seZDwgOPZH,Friday,4,23:05:32,25,81,992
seZDwgOPZH,Saturday,4,00:05:45,28,78,991
seZDwgOPZH,Saturday,4,01:04:56,30,77,1000
seZDwgOPZH,Saturday,4,02:03:07,28,69,986
seZDwgOPZH,Saturday,4,03:02:40,27,65,977
seZDwgOPZH,Saturday,4,04:04:18,29,74,954
seZDwgOPZH,Saturday,4,05:02:27,30,74,917
seZDwgOPZH,Saturday,4,06:03:55,30,80,902
seZDwgOPZH,Saturday,4,07:04:46,27,76,853
seZDwgOPZH,Saturday,4,08:02:10,27,85,876
seZDwgOPZH,Saturday,4,09:03:21,29,83,885
seZDwgOPZH,Saturday,4,10:02:27,30,76,908
seZDwgOPZH,Saturday,4,11:02:42,28,83,927
seZDwgOPZH,Saturday,4,12:01:22,28,85,967
seZDwgOPZH,Saturday,4,13:01:22,30,85,920
seZDwgOPZH,Saturday,4,14:03:24,28,80,888
seZDwgOPZH,Saturday,4,15:01:18,28,79,882
seZDwgOPZH,Saturday,4,16:03:53,30,85,871
seZDwgOPZH,Saturday,4,17:03:26,30,85,904
seZDwgOPZH,Saturday,4,18:02:09,30,85,947
seZDwgOPZH,Saturday,4,19:04:08,30,85,947
seZDwgOPZH,Saturday,4,20:00:20,30,82,933
seZDwgOPZH,Saturday,4,21:03:57,29,72,933
seZDwgOPZH,Saturday,4,22:03:09,30,72,889
seZDwgOPZH,Saturday,4,23:04:39,27,79,848
seZDwgOPZH,Sunday,4,00:00:15,25,76,727
seZDwgOPZH,Sunday,4,01:01:53,22,74,677
seZDwgOPZH,Sunday,4,02:02:31,21,69,646
seZDwgOPZH,Sunday,4,03:02:09,18,65,617
seZDwgOPZH,Sunday,4,04:03:01,20,70,600
seZDwgOPZH,Sunday,4,05:00:06,23,66,638
seZDwgOPZH,Sunday,4,06:03:27,26,65,641
seZDwgOPZH,Sunday,4,07:01:53,28,67,671
seZDwgOPZH,Sunday,4,08:02:36,28,67,672
seZDwgOPZH,Sunday,4,09:01:48,27,65,682
seZDwgOPZH,Sunday,4,10:03:11,27,70,674
seZDwgOPZH,Sunday,4,11:01:20,25,80,646
seZDwgOPZH,Sunday,4,12:01:41,27,85,661
seZDwgOPZH,Sunday,4,13:05:18,30,85,706
seZDwgOPZH,Sunday,4,14:01:23,30,81,731
seZDwgOPZH,Sunday,4,15:01:27,28,81,767
seZDwgOPZH,Sunday,4,16:00:37,25,82,772
seZDwgOPZH,Sunday,4,17:02:16,22,84,796
seZDwgOPZH,Sunday,4,18:01:50,20,85,762
seZDwgOPZH,Sunday,4,19:05:51,17,80,761
seZDwgOPZH,Sunday,4,20:05:47,14,77,732
seZDwgOPZH,Sunday,4,21:05:55,17,85,707
seZDwgOPZH,Sunday,4,22:00:40,19,81,672
seZDwgOPZH,Sunday,4,23:02:57,22,85,695
d1ftuVwNyY,Monday,1,00:05:38,21,72,811
d1ftuVwNyY,Monday,1,01:04:05,21,71,774
d1ftuVwNyY,Monday,1,02:04:15,18,65,744
d1ftuVwNyY,Monday,1,03:04:39,17,70,700
d1ftuVwNyY,Monday,1,04:02:23,17,72,721
d1ftuVwNyY,Monday,1,05:03:21,15,78,730
d1ftuVwNyY,Monday,1,06:05:29,13,76,708
d1ftuVwNyY,Monday,1,07:03:09,13,73,679
d1ftuVwNyY,Monday,1,08:02:23,15,66,689
d1ftuVwNyY,Monday,1,09:02:47,18,66,691
d1ftuVwNyY,Monday,1,10:00:10,19,66,649
d1ftuVwNyY,Monday,1,11:01:47,17,65,656
d1ftuVwNyY,Monday,1,12:04:22,14,69,698
d1ftuVwNyY,Monday,1,13:05:51,13,65,717
d1ftuVwNyY,Monday,1,14:02:22,13,75,706
d1ftuVwNyY,Monday,1,15:01:01,13,75,700
d1ftuVwNyY,Monday,1,16:05:25,13,75,669
d1ftuVwNyY,Monday,1,17:05:54,13,76,650
d1ftuVwNyY,Monday,1,18:05:17,14,77,694
d1ftuVwNyY,Monday,1,19:04:14,16,73,680
d1ftuVwNyY,Monday,1,20:03:36,14,66,658
d1ftuVwNyY,Monday,1,21:03:17,13,65,680
d1ftuVwNyY,Monday,1,22:01:47,14,68,722
d1ftuVwNyY,Monday,1,23:01:46,16,76,744
d1ftuVwNyY,Tuesday,1,00:04:31,30,83,601
d1ftuVwNyY,Tuesday,1,01:02:35,30,84,601
d1ftuVwNyY,Tuesday,1,02:01:12,30,85,600
d1ftuVwNyY,Tuesday,1,03:03:53,30,80,611
d1ftuVwNyY,Tuesday,1,04:00:58,30,70,626
d1ftuVwNyY,Tuesday,1,05:01:47,30,65,600
d1ftuVwNyY,Tuesday,1,06:02:13,28,72,636
d1ftuVwNyY,Tuesday,1,07:04:35,29,78,600
d1ftuVwNyY,Tuesday,1,08:01:19,29,85,628
d1ftuVwNyY,Tuesday,1,09:03:15,30,76,600
d1ftuVwNyY,Tuesday,1,10:04:29,29,78,615
d1ftuVwNyY,Tuesday,1,11:04:33,29,80,665
d1ftuVwNyY,Tuesday,1,12:05:42,26,85,706
d1ftuVwNyY,Tuesday,1,13:00:23,23,78,713
d1ftuVwNyY,Tuesday,1,14:01:30,21,73,760
d1ftuVwNyY,Tuesday,1,15:05:04,21,67,776
d1ftuVwNyY,Tuesday,1,16:04:59,23,65,734
d1ftuVwNyY,Tuesday,1,17:03:18,26,66,721
d1ftuVwNyY,Tuesday,1,18:04:49,24,74,703
d1ftuVwNyY,Tuesday,1,19:05:50,24,77,680
d1ftuVwNyY,Tuesday,1,20:02:49,22,70,708
d1ftuVwNyY,Tuesday,1,21:02:15,20,65,728
d1ftuVwNyY,Tuesday,1,22:02:16,18,69,720
d1ftuVwNyY,Tuesday,1,23:02:44,18,69,686
d1ftuVwNyY,Wednesday,1,00:01:01,28,85,723
d1ftuVwNyY,Wednesday,1,01:02:36,28,85,729
d1ftuVwNyY,Wednesday,1,02:03:09,30,80,754
d1ftuVwNyY,Wednesday,1,03:00:30,30,81,724
d1ftuVwNyY,Wednesday,1,04:03:34,30,76,707
d1ftuVwNyY,Wednesday,1,05:02:57,30,75,659
d1ftuVwNyY,Wednesday,1,06:04:35,30,75,647
d1ftuVwNyY,Wednesday,1,07:05:22,30,81,661
d1ftuVwNyY,Wednesday,1,08:04:35,30,82,700
d1ftuVwNyY,Wednesday,1,09:04:48,28,85,706
d1ftuVwNyY,Wednesday,1,10:00:43,26,82,736
d1ftuVwNyY,Wednesday,1,11:02:44,29,85,710
d1ftuVwNyY,Wednesday,1,12:00:06,30,82,700
d1ftuVwNyY,Wednesday,1,13:04:00,30,85,671
d1ftuVwNyY,Wednesday,1,14:03:21,28,84,650
d1ftuVwNyY,Wednesday,1,15:04:10,28,79,648
d1ftuVwNyY,Wednesday,1,16:05:10,30,79,682
d1ftuVwNyY,Wednesday,1,17:04:29,30,85,732
d1ftuVwNyY,Wednesday,1,18:01:47,27,79,763
d1ftuVwNyY,Wednesday,1,19:02:55,25,73,764
d1ftuVwNyY,Wednesday,1,20:00:22,25,78,798
d1ftuVwNyY,Wednesday,1,21:03:31,28,78,757
d1ftuVwNyY,Wednesday,1,22:03:17,28,85,707
d1ftuVwNyY,Wednesday,1,23:01:36,28,83,710
d1ftuVwNyY,Thursday,1,00:03:19,25,67,883
d1ftuVwNyY,Thursday,1,01:00:29,24,73,883
d1ftuVwNyY,Thursday,1,02:02:11,21,83,893
d1ftuVwNyY,Thursday,1,03:03:16,21,85,908
d1ftuVwNyY,Thursday,1,04:05:29,20,82,939
d1ftuVwNyY,Thursday,1,05:04:23,19,81,973
d1ftuVwNyY,Thursday,1,06:02:22,18,80,951
d1ftuVwNyY,Thursday,1,07:01:11,19,78,926
d1ftuVwNyY,Thursday,1,08:02:06,21,72,901
d1ftuVwNyY,Thursday,1,09:05:08,24,72,887
d1ftuVwNyY,Thursday,1,10:05:07,26,74,918
d1ftuVwNyY,Thursday,1,11:01:47,26,78,955
d1ftuVwNyY,Thursday,1,12:02:43,26,76,919
d1ftuVwNyY,Thursday,1,13:00:29,26,66,870
d1ftuVwNyY,Thursday,1,14:00:36,26,65,879
d1ftuVwNyY,Thursday,1,15:04:05,29,72,884
d1ftuVwNyY,Thursday,1,16:01:37,30,71,873
d1ftuVwNyY,Thursday,1,17:03:32,30,71,898
d1ftuVwNyY,Thursday,1,18:01:55,29,80,920
d1ftuVwNyY,Thursday,1,19:03:50,29,84,945
d1ftuVwNyY,Thursday,1,20:03:32,28,84,985
d1ftuVwNyY,Thursday,1,21:00:19,26,85,1000
d1ftuVwNyY,Thursday,1,22:05:56,23,82,969
d1ftuVwNyY,Thursday,1,23:02:39,23,76,925
d1ftuVwNyY,Friday,1,00:05:30,26,71,895
d1ftuVwNyY,Friday,1,01:00:06,28,71,853
d1ftuVwNyY,Friday,1,02:04:01,27,69,812
d1ftuVwNyY,Friday,1,03:01:16,27,65,796
d1ftuVwNyY,Friday,1,04:05:12,28,72,790
d1ftuVwNyY,Friday,1,05:05:36,28,77,743
d1ftuVwNyY,Friday,1,06:05:58,29,79,743
d1ftuVwNyY,Friday,1,07:03:39,30,85,789
d1ftuVwNyY,Friday,1,08:01:49,29,83,809
d1ftuVwNyY,Friday,1,09:03:15,28,85,842
d1ftuVwNyY,Friday,1,10:03:55,27,75,795
d1ftuVwNyY,Friday,1,11:04:30,26,67,792
d1ftuVwNyY,Friday,1,12:02:06,29,65,765
d1ftuVwNyY,Friday,1,13:05:18,29,75,731
d1ftuVwNyY,Friday,1,14:01:54,29,82,688
d1ftuVwNyY,Friday,1,15:01:23,29,85,660
d1ftuVwNyY,Friday,1,16:00:02,28,76,694
d1ftuVwNyY,Friday,1,17:05:37,26,68,724
d1ftuVwNyY,Friday,1,18:05:09,26,65,749
d1ftuVwNyY,Friday,1,19:04:58,23,71,774
d1ftuVwNyY,Friday,1,20:02:07,23,69,774
d1ftuVwNyY,Friday,1,21:05:15,25,65,801
d1ftuVwNyY,Friday,1,22:01:14,27,75,798
d1ftuVwNyY,Friday,1,23:00:02,27,77,782
d1ftuVwNyY,Saturday,1,00:05:34,29,67,852
d1ftuVwNyY,Saturday,1,01:02:04,26,65,811
d1ftuVwNyY,Saturday,1,02:04:05,23,66,802
d1ftuVwNyY,Saturday,1,03:01:48,21,66,753
d1ftuVwNyY,Saturday,1,04:05:38,19,65,790
d1ftuVwNyY,Saturday,1,05:01:47,16,71,837
d1ftuVwNyY,Saturday,1,06:01:41,19,73,866
d1ftuVwNyY,Saturday,1,07:05:10,21,82,895
d1ftuVwNyY,Saturday,1,08:02:23,19,72,902
d1ftuVwNyY,Saturday,1,09:04:14,17,65,933
d1ftuVwNyY,Saturday,1,10:00:49,14,65,922
d1ftuVwNyY,Saturday,1,11:00:58,13,70,874
d1ftuVwNyY,Saturday,1,12:02:42,14,73,864
d1ftuVwNyY,Saturday,1,13:01:40,16,79,841
d1ftuVwNyY,Saturday,1,14:05:09,17,81,793
d1ftuVwNyY,Saturday,1,15:03:41,20,85,838
d1ftuVwNyY,Saturday,1,16:05:32,22,85,873
d1ftuVwNyY,Saturday,1,17:00:52,23,78,919
d1ftuVwNyY,Saturday,1,18:05:10,23,76,957
d1ftuVwNyY,Saturday,1,19:03:28,23,73,942
d1ftuVwNyY,Saturday,1,20:00:49,23,73,943
d1ftuVwNyY,Saturday,1,21:00:28,23,65,965
d1ftuVwNyY,Saturday,1,22:05:54,24,65,989
d1ftuVwNyY,Saturday,1,23:03:08,21,68,1000
d1ftuVwNyY,Sunday,1,00:05:03,18,67,776
d1ftuVwNyY,Sunday,1,01:03:26,16,67,769
d1ftuVwNyY,Sunday,1,02:00:45,14,75,741
d1ftuVwNyY,Sunday,1,03:04:22,13,75,725
d1ftuVwNyY,Sunday,1,04:03:09,15,66,714
d1ftuVwNyY,Sunday,1,05:05:58,18,65,692
d1ftuVwNyY,Sunday,1,06:05:08,20,74,698
d1ftuVwNyY,Sunday,1,07:03:47,19,69,700
d1ftuVwNyY,Sunday,1,08:04:35,19,68,742
d1ftuVwNyY,Sunday,1,09:05:31,17,65,746
d1ftuVwNyY,Sunday,1,10:00:55,17,65,781
d1ftuVwNyY,Sunday,1,11:02:29,18,68,764
d1ftuVwNyY,Sunday,1,12:02:29,18,73,718
d1ftuVwNyY,Sunday,1,13:05:28,15,75,675
d1ftuVwNyY,Sunday,1,14:04:30,15,84,635
d1ftuVwNyY,Sunday,1,15:02:31,13,75,644
d1ftuVwNyY,Sunday,1,16:03:09,13,69,671
d1ftuVwNyY,Sunday,1,17:02:34,13,69,711
d1ftuVwNyY,Sunday,1,18:02:06,13,73,730
d1ftuVwNyY,Sunday,1,19:05:00,13,69,758
d1ftuVwNyY,Sunday,1,20:02:32,14,71,776
d1ftuVwNyY,Sunday,1,21:00:52,14,65,744
d1ftuVwNyY,Sunday,1,22:01:07,13,70,732
d1ftuVwNyY,Sunday,1,23:04:41,14,78,722
d1ftuVwNyY,Monday,2,00:00:57,20,78,684
d1ftuVwNyY,Monday,2,01:00:34,22,72,660
d1ftuVwNyY,Monday,2,02:04:54,19,69,630
d1ftuVwNyY,Monday,2,03:01:12,19,65,600
d1ftuVwNyY,Monday,2,04:00:44,19,67,637
d1ftuVwNyY,Monday,2,05:00:28,22,74,634
d1ftuVwNyY,Monday,2,06:03:48,23,77,624
d1ftuVwNyY,Monday,2,07:03:38,25,85,600
d1ftuVwNyY,Monday,2,08:01:26,26,75,622
d1ftuVwNyY,Monday,2,09:02:41,29,73,622
d1ftuVwNyY,Monday,2,10:01:17,30,65,641
d1ftuVwNyY,Monday,2,11:00:51,27,65,665
d1ftuVwNyY,Monday,2,12:02:19,30,73,666
d1ftuVwNyY,Monday,2,13:01:30,30,74,659
d1ftuVwNyY,Monday,2,14:01:21,29,76,627
d1ftuVwNyY,Monday,2,15:00:28,26,85,620
d1ftuVwNyY,Monday,2,16:00:00,24,85,600
d1ftuVwNyY,Monday,2,17:03:11,26,80,628
d1ftuVwNyY,Monday,2,18:02:42,26,74,675
d1ftuVwNyY,Monday,2,19:05:29,27,69,702
d1ftuVwNyY,Monday,2,20:05:18,30,65,706
d1ftuVwNyY,Monday,2,21:04:44,28,65,712
d1ftuVwNyY,Monday,2,22:04:36,30,72,693
d1ftuVwNyY,Monday,2,23:04:32,30,80,668
d1ftuVwNyY,Tuesday,2,00:00:15,13,66,745
d1ftuVwNyY,Tuesday,2,01:04:11,13,65,733
d1ftuVwNyY,Tuesday,2,02:02:38,13,70,719
d1ftuVwNyY,Tuesday,2,03:02:04,15,71,717
d1ftuVwNyY,Tuesday,2,04:02:38,13,78,745
d1ftuVwNyY,Tuesday,2,05:01:59,13,84,741
d1ftuVwNyY,Tuesday,2,06:05:18,13,75,693
d1ftuVwNyY,Tuesday,2,07:00:16,13,73,649
d1ftuVwNyY,Tuesday,2,08:04:16,14,65,610
d1ftuVwNyY,Tuesday,2,09:01:14,15,65,630
d1ftuVwNyY,Tuesday,2,10:04:33,13,69,660
d1ftuVwNyY,Tuesday,2,11:04:57,13,70,672
d1ftuVwNyY,Tuesday,2,12:00:58,15,70,691
d1ftuVwNyY,Tuesday,2,13:03:51,18,70,696
d1ftuVwNyY,Tuesday,2,14:03:45,18,65,665
d1ftuVwNyY,Tuesday,2,15:05:27,21,67,635
d1ftuVwNyY,Tuesday,2,16:04:55,22,65,623
d1ftuVwNyY,Tuesday,2,17:02:24,20,75,633
d1ftuVwNyY,Tuesday,2,18:04:57,17,82,653
d1ftuVwNyY,Tuesday,2,19:00:49,17,85,691
d1ftuVwNyY,Tuesday,2,20:04:10,18,79,649
d1ftuVwNyY,Tuesday,2,21:05:55,20,73,610
d1ftuVwNyY,Tuesday,2,22:02:01,21,68,640
d1ftuVwNyY,Tuesday,2,23:03:25,22,68,610
d1ftuVwNyY,Wednesday,2,00:02:23,27,65,809
d1ftuVwNyY,Wednesday,2,01:04:58,27,72,859
d1ftuVwNyY,Wednesday,2,02:01:37,24,78,852
d1ftuVwNyY,Wednesday,2,03:02:04,24,80,807
d1ftuVwNyY,Wednesday,2,04:00:21,27,85,854
d1ftuVwNyY,Wednesday,2,05:00:23,30,82,869
d1ftuVwNyY,Wednesday,2,06:01:30,30,75,871
d1ftuVwNyY,Wednesday,2,07:04:02,27,67,867
d1ftuVwNyY,Wednesday,2,08:02:44,26,65,852
d1ftuVwNyY,Wednesday,2,09:04:16,23,72,893
d1ftuVwNyY,Wednesday,2,10:05:32,21,76,901
d1ftuVwNyY,Wednesday,2,11:03:30,21,74,914
d1ftuVwNyY,Wednesday,2,12:02:20,18,74,935
d1ftuVwNyY,Wednesday,2,13:05:50,21,73,983
d1ftuVwNyY,Wednesday,2,14:03:40,22,76,1000
d1ftuVwNyY,Wednesday,2,15:03:26,19,66,989
d1ftuVwNyY,Wednesday,2,16:05:12,18,65,987
d1ftuVwNyY,Wednesday,2,17:05:28,17,73,964
d1ftuVwNyY,Wednesday,2,18:00:20,16,74,916
d1ftuVwNyY,Wednesday,2,19:05:46,16,80,883
d1ftuVwNyY,Wednesday,2,20:00:33,13,82,839
d1ftuVwNyY,Wednesday,2,21:01:20,14,85,864
d1ftuVwNyY,Wednesday,2,22:03:33,13,75,839
d1ftuVwNyY,Wednesday,2,23:00:57,13,70,804
d1ftuVwNyY,Thursday,2,00:03:18,30,65,659
d1ftuVwNyY,Thursday,2,01:00:23,30,65,659
d1ftuVwNyY,Thursday,2,02:01:38,29,71,699
d1ftuVwNyY,Thursday,2,03:03:01,27,75,745
d1ftuVwNyY,Thursday,2,04:05:30,27,79,775
d1ftuVwNyY,Thursday,2,05:03:58,28,85,786
d1ftuVwNyY,Thursday,2,06:04:27,30,85,760
d1ftuVwNyY,Thursday,2,07:03:42,29,85,731
d1ftuVwNyY,Thursday,2,08:00:56,29,78,688
d1ftuVwNyY,Thursday,2,09:02:41,28,70,639
